"","DIST_ID","ZONE","DISTRICT","variable","value"
"2221",16,"Sagarmatha","Siraha","HHs2011",992
"2222",16,"Sagarmatha","Siraha","HHs2011",645
"2223",16,"Sagarmatha","Siraha","HHs2011",1017
"2224",16,"Sagarmatha","Siraha","HHs2011",735
"2225",16,"Sagarmatha","Siraha","HHs2011",590
"2226",16,"Sagarmatha","Siraha","HHs2011",584
"2227",16,"Sagarmatha","Siraha","HHs2011",1036
"2228",16,"Sagarmatha","Siraha","HHs2011",1221
"2229",11,"Sagarmatha","Solukhumbu","HHs2011",829
"2230",16,"Sagarmatha","Siraha","HHs2011",910
"2231",16,"Sagarmatha","Siraha","HHs2011",5400
"2232",11,"Sagarmatha","Solukhumbu","HHs2011",535
"2233",16,"Sagarmatha","Siraha","HHs2011",993
"2234",11,"Sagarmatha","Solukhumbu","HHs2011",838
"2235",16,"Sagarmatha","Siraha","HHs2011",1095
"2236",16,"Sagarmatha","Siraha","HHs2011",871
"2237",11,"Sagarmatha","Solukhumbu","HHs2011",767
"2238",16,"Sagarmatha","Siraha","HHs2011",524
"2239",11,"Sagarmatha","Solukhumbu","HHs2011",484
"2240",16,"Sagarmatha","Siraha","HHs2011",775
"2241",16,"Sagarmatha","Siraha","HHs2011",456
"2242",16,"Sagarmatha","Siraha","HHs2011",1958
"2243",16,"Sagarmatha","Siraha","HHs2011",750
"2244",16,"Sagarmatha","Siraha","HHs2011",1016
"2245",16,"Sagarmatha","Siraha","HHs2011",821
"2246",11,"Sagarmatha","Solukhumbu","HHs2011",676
"2247",16,"Sagarmatha","Siraha","HHs2011",689
"2248",11,"Sagarmatha","Solukhumbu","HHs2011",968
"2249",11,"Sagarmatha","Solukhumbu","HHs2011",809
"2250",11,"Sagarmatha","Solukhumbu","HHs2011",551
"2251",11,"Sagarmatha","Solukhumbu","HHs2011",480
"2252",11,"Sagarmatha","Solukhumbu","HHs2011",333
"2253",16,"Sagarmatha","Siraha","HHs2011",793
"2254",11,"Sagarmatha","Solukhumbu","HHs2011",1682
"2255",16,"Sagarmatha","Siraha","HHs2011",718
"2256",11,"Sagarmatha","Solukhumbu","HHs2011",1137
"2257",16,"Sagarmatha","Siraha","HHs2011",2510
"2258",16,"Sagarmatha","Siraha","HHs2011",740
"2259",11,"Sagarmatha","Solukhumbu","HHs2011",550
"2260",11,"Sagarmatha","Solukhumbu","HHs2011",875
"2261",11,"Sagarmatha","Solukhumbu","HHs2011",1288
"2262",11,"Sagarmatha","Solukhumbu","HHs2011",240
"2263",11,"Sagarmatha","Solukhumbu","HHs2011",285
"2264",11,"Sagarmatha","Solukhumbu","HHs2011",472
"2265",11,"Sagarmatha","Solukhumbu","HHs2011",982
"2266",11,"Sagarmatha","Solukhumbu","HHs2011",328
"2267",11,"Sagarmatha","Solukhumbu","HHs2011",826
"2268",11,"Sagarmatha","Solukhumbu","HHs2011",453
"2269",11,"Sagarmatha","Solukhumbu","HHs2011",395
"2270",11,"Sagarmatha","Solukhumbu","HHs2011",869
"2271",11,"Sagarmatha","Solukhumbu","HHs2011",439
"2272",11,"Sagarmatha","Solukhumbu","HHs2011",769
"2273",11,"Sagarmatha","Solukhumbu","HHs2011",873
"2274",11,"Sagarmatha","Solukhumbu","HHs2011",748
"2275",11,"Sagarmatha","Solukhumbu","HHs2011",510
"2276",11,"Sagarmatha","Solukhumbu","HHs2011",480
"2277",11,"Sagarmatha","Solukhumbu","HHs2011",894
"2278",11,"Sagarmatha","Solukhumbu","HHs2011",430
"2279",6,"Koshi","Sunsari","HHs2011",1080
"2280",6,"Koshi","Sunsari","HHs2011",27750
"2281",6,"Koshi","Sunsari","HHs2011",18270
"2282",6,"Koshi","Sunsari","HHs2011",3863
"2283",6,"Koshi","Sunsari","HHs2011",3206
"2284",6,"Koshi","Sunsari","HHs2011",2510
"2285",11,"Sagarmatha","Solukhumbu","HHs2011",963
"2286",6,"Koshi","Sunsari","HHs2011",1431
"2287",6,"Koshi","Sunsari","HHs2011",1719
"2288",6,"Koshi","Sunsari","HHs2011",1545
"2289",6,"Koshi","Sunsari","HHs2011",3092
"2290",6,"Koshi","Sunsari","HHs2011",895
"2291",6,"Koshi","Sunsari","HHs2011",1837
"2292",6,"Koshi","Sunsari","HHs2011",1418
"2293",6,"Koshi","Sunsari","HHs2011",6195
"2294",6,"Koshi","Sunsari","HHs2011",1066
"2295",6,"Koshi","Sunsari","HHs2011",1578
"2296",6,"Koshi","Sunsari","HHs2011",5130
"2297",6,"Koshi","Sunsari","HHs2011",1549
"2298",6,"Koshi","Sunsari","HHs2011",3837
"2299",6,"Koshi","Sunsari","HHs2011",912
"2300",6,"Koshi","Sunsari","HHs2011",4431
"2301",6,"Koshi","Sunsari","HHs2011",3399
"2302",6,"Koshi","Sunsari","HHs2011",1379
"2303",6,"Koshi","Sunsari","HHs2011",1390
"2304",6,"Koshi","Sunsari","HHs2011",4415
"2305",6,"Koshi","Sunsari","HHs2011",3492
"2306",6,"Koshi","Sunsari","HHs2011",1983
"2307",6,"Koshi","Sunsari","HHs2011",723
"2308",6,"Koshi","Sunsari","HHs2011",1786
"2309",1,"Mechi","Taplejung","HHs2011",191
"2310",6,"Koshi","Sunsari","HHs2011",5915
"2311",6,"Koshi","Sunsari","HHs2011",3260
"2312",6,"Koshi","Sunsari","HHs2011",2604
"2313",6,"Koshi","Sunsari","HHs2011",1255
"2314",6,"Koshi","Sunsari","HHs2011",0
"2315",6,"Koshi","Sunsari","HHs2011",1395
"2316",6,"Koshi","Sunsari","HHs2011",1471
"2317",6,"Koshi","Sunsari","HHs2011",1047
"2318",6,"Koshi","Sunsari","HHs2011",3399
"2319",6,"Koshi","Sunsari","HHs2011",2496
"2320",6,"Koshi","Sunsari","HHs2011",2106
"2321",6,"Koshi","Sunsari","HHs2011",1529
"2322",6,"Koshi","Sunsari","HHs2011",1641
"2323",6,"Koshi","Sunsari","HHs2011",2020
"2324",6,"Koshi","Sunsari","HHs2011",784
"2325",6,"Koshi","Sunsari","HHs2011",1889
"2326",6,"Koshi","Sunsari","HHs2011",2316
"2327",6,"Koshi","Sunsari","HHs2011",1882
"2328",6,"Koshi","Sunsari","HHs2011",1178
"2329",6,"Koshi","Sunsari","HHs2011",5431
"2330",59,"Bheri","Surkhet","HHs2011",1632
"2331",59,"Bheri","Surkhet","HHs2011",513
"2332",59,"Bheri","Surkhet","HHs2011",1036
"2333",59,"Bheri","Surkhet","HHs2011",2956
"2334",59,"Bheri","Surkhet","HHs2011",952
"2335",59,"Bheri","Surkhet","HHs2011",1422
"2336",59,"Bheri","Surkhet","HHs2011",954
"2337",59,"Bheri","Surkhet","HHs2011",1640
"2338",59,"Bheri","Surkhet","HHs2011",685
"2339",59,"Bheri","Surkhet","HHs2011",541
"2340",59,"Bheri","Surkhet","HHs2011",1221
"2341",59,"Bheri","Surkhet","HHs2011",800
"2342",59,"Bheri","Surkhet","HHs2011",552
"2343",59,"Bheri","Surkhet","HHs2011",415
"2344",59,"Bheri","Surkhet","HHs2011",4081
"2345",59,"Bheri","Surkhet","HHs2011",530
"2346",59,"Bheri","Surkhet","HHs2011",1010
"2347",59,"Bheri","Surkhet","HHs2011",2308
"2348",59,"Bheri","Surkhet","HHs2011",647
"2349",59,"Bheri","Surkhet","HHs2011",1598
"2350",59,"Bheri","Surkhet","HHs2011",1005
"2351",59,"Bheri","Surkhet","HHs2011",1109
"2352",59,"Bheri","Surkhet","HHs2011",1585
"2353",59,"Bheri","Surkhet","HHs2011",1837
"2354",59,"Bheri","Surkhet","HHs2011",571
"2355",59,"Bheri","Surkhet","HHs2011",333
"2356",59,"Bheri","Surkhet","HHs2011",584
"2357",59,"Bheri","Surkhet","HHs2011",1271
"2358",59,"Bheri","Surkhet","HHs2011",598
"2359",59,"Bheri","Surkhet","HHs2011",667
"2360",59,"Bheri","Surkhet","HHs2011",556
"2361",59,"Bheri","Surkhet","HHs2011",509
"2362",59,"Bheri","Surkhet","HHs2011",386
"2363",59,"Bheri","Surkhet","HHs2011",865
"2364",59,"Bheri","Surkhet","HHs2011",1301
"2365",59,"Bheri","Surkhet","HHs2011",12029
"2366",59,"Bheri","Surkhet","HHs2011",1092
"2367",59,"Bheri","Surkhet","HHs2011",1021
"2368",59,"Bheri","Surkhet","HHs2011",617
"2369",59,"Bheri","Surkhet","HHs2011",682
"2370",59,"Bheri","Surkhet","HHs2011",685
"2371",59,"Bheri","Surkhet","HHs2011",2343
"2372",8,"Koshi","Terhathum","HHs2011",341
"2373",39,"Gandaki","Syangja","HHs2011",652
"2374",39,"Gandaki","Syangja","HHs2011",878
"2375",8,"Koshi","Terhathum","HHs2011",331
"2376",39,"Gandaki","Syangja","HHs2011",281
"2377",14,"Sagarmatha","Udayapur","HHs2011",971
"2378",14,"Sagarmatha","Udayapur","HHs2011",478
"2379",14,"Sagarmatha","Udayapur","HHs2011",1973
"2380",14,"Sagarmatha","Udayapur","HHs2011",1788
"2381",14,"Sagarmatha","Udayapur","HHs2011",795
"2382",14,"Sagarmatha","Udayapur","HHs2011",718
"2383",14,"Sagarmatha","Udayapur","HHs2011",2206
"2384",14,"Sagarmatha","Udayapur","HHs2011",1154
"2385",14,"Sagarmatha","Udayapur","HHs2011",4688
"2386",14,"Sagarmatha","Udayapur","HHs2011",412
"2387",14,"Sagarmatha","Udayapur","HHs2011",782
"2388",39,"Gandaki","Syangja","HHs2011",450
"2389",14,"Sagarmatha","Udayapur","HHs2011",1535
"2390",14,"Sagarmatha","Udayapur","HHs2011",683
"2391",14,"Sagarmatha","Udayapur","HHs2011",779
"2392",14,"Sagarmatha","Udayapur","HHs2011",1261
"2393",14,"Sagarmatha","Udayapur","HHs2011",862
"2394",39,"Gandaki","Syangja","HHs2011",563
"2395",1,"Mechi","Taplejung","HHs2011",746
"2396",39,"Gandaki","Syangja","HHs2011",674
"2397",1,"Mechi","Taplejung","HHs2011",3571
"2398",14,"Sagarmatha","Udayapur","HHs2011",518
"2399",39,"Gandaki","Syangja","HHs2011",1180
"2400",14,"Sagarmatha","Udayapur","HHs2011",686
"2401",19,"Janakpur","Sarlahi","HHs2011",1276
"2402",39,"Gandaki","Syangja","HHs2011",891
"2403",39,"Gandaki","Syangja","HHs2011",1087
"2404",39,"Gandaki","Syangja","HHs2011",1059
"2405",39,"Gandaki","Syangja","HHs2011",448
"2406",1,"Mechi","Taplejung","HHs2011",493
"2407",39,"Gandaki","Syangja","HHs2011",864
"2408",39,"Gandaki","Syangja","HHs2011",662
"2409",39,"Gandaki","Syangja","HHs2011",813
"2410",39,"Gandaki","Syangja","HHs2011",1671
"2411",39,"Gandaki","Syangja","HHs2011",835
"2412",39,"Gandaki","Syangja","HHs2011",417
"2413",1,"Mechi","Taplejung","HHs2011",909
"2414",39,"Gandaki","Syangja","HHs2011",791
"2415",1,"Mechi","Taplejung","HHs2011",753
"2416",39,"Gandaki","Syangja","HHs2011",2050
"2417",39,"Gandaki","Syangja","HHs2011",913
"2418",39,"Gandaki","Syangja","HHs2011",684
"2419",39,"Gandaki","Syangja","HHs2011",5952
"2420",39,"Gandaki","Syangja","HHs2011",624
"2421",39,"Gandaki","Syangja","HHs2011",357
"2422",39,"Gandaki","Syangja","HHs2011",805
"2423",39,"Gandaki","Syangja","HHs2011",1645
"2424",39,"Gandaki","Syangja","HHs2011",8180
"2425",39,"Gandaki","Syangja","HHs2011",908
"2426",39,"Gandaki","Syangja","HHs2011",907
"2427",39,"Gandaki","Syangja","HHs2011",1194
"2428",39,"Gandaki","Syangja","HHs2011",1220
"2429",39,"Gandaki","Syangja","HHs2011",924
"2430",39,"Gandaki","Syangja","HHs2011",780
"2431",39,"Gandaki","Syangja","HHs2011",1993
"2432",39,"Gandaki","Syangja","HHs2011",1220
"2433",1,"Mechi","Taplejung","HHs2011",782
"2434",39,"Gandaki","Syangja","HHs2011",961
"2435",39,"Gandaki","Syangja","HHs2011",953
"2436",1,"Mechi","Taplejung","HHs2011",211
"2437",39,"Gandaki","Syangja","HHs2011",1102
"2438",39,"Gandaki","Syangja","HHs2011",792
"2439",39,"Gandaki","Syangja","HHs2011",1197
"2440",39,"Gandaki","Syangja","HHs2011",997
"2441",39,"Gandaki","Syangja","HHs2011",790
"2442",39,"Gandaki","Syangja","HHs2011",845
"2443",39,"Gandaki","Syangja","HHs2011",529
"2444",39,"Gandaki","Syangja","HHs2011",874
"2445",39,"Gandaki","Syangja","HHs2011",1284
"2446",39,"Gandaki","Syangja","HHs2011",1079
"2447",39,"Gandaki","Syangja","HHs2011",439
"2448",39,"Gandaki","Syangja","HHs2011",603
"2449",39,"Gandaki","Syangja","HHs2011",1119
"2450",39,"Gandaki","Syangja","HHs2011",908
"2451",39,"Gandaki","Syangja","HHs2011",1506
"2452",39,"Gandaki","Syangja","HHs2011",678
"2453",1,"Mechi","Taplejung","HHs2011",755
"2454",39,"Gandaki","Syangja","HHs2011",687
"2455",39,"Gandaki","Syangja","HHs2011",904
"2456",39,"Gandaki","Syangja","HHs2011",760
"2457",1,"Mechi","Taplejung","HHs2011",533
"2458",39,"Gandaki","Syangja","HHs2011",1050
"2459",39,"Gandaki","Syangja","HHs2011",1153
"2460",39,"Gandaki","Syangja","HHs2011",1055
"2461",39,"Gandaki","Syangja","HHs2011",582
"2462",39,"Gandaki","Syangja","HHs2011",994
"2463",1,"Mechi","Taplejung","HHs2011",693
"2464",39,"Gandaki","Syangja","HHs2011",443
"2465",38,"Gandaki","Tanahu","HHs2011",521
"2466",38,"Gandaki","Tanahu","HHs2011",1897
"2467",38,"Gandaki","Tanahu","HHs2011",724
"2468",38,"Gandaki","Tanahu","HHs2011",3005
"2469",38,"Gandaki","Tanahu","HHs2011",1942
"2470",38,"Gandaki","Tanahu","HHs2011",1353
"2471",38,"Gandaki","Tanahu","HHs2011",1171
"2472",38,"Gandaki","Tanahu","HHs2011",2679
"2473",38,"Gandaki","Tanahu","HHs2011",659
"2474",38,"Gandaki","Tanahu","HHs2011",1099
"2475",38,"Gandaki","Tanahu","HHs2011",1522
"2476",38,"Gandaki","Tanahu","HHs2011",1721
"2477",38,"Gandaki","Tanahu","HHs2011",776
"2478",38,"Gandaki","Tanahu","HHs2011",913
"2479",38,"Gandaki","Tanahu","HHs2011",1503
"2480",38,"Gandaki","Tanahu","HHs2011",724
"2481",38,"Gandaki","Tanahu","HHs2011",763
"2482",38,"Gandaki","Tanahu","HHs2011",917
"2483",38,"Gandaki","Tanahu","HHs2011",1423
"2484",38,"Gandaki","Tanahu","HHs2011",979
"2485",38,"Gandaki","Tanahu","HHs2011",1894
"2486",38,"Gandaki","Tanahu","HHs2011",970
"2487",38,"Gandaki","Tanahu","HHs2011",507
"2488",38,"Gandaki","Tanahu","HHs2011",1044
"2489",38,"Gandaki","Tanahu","HHs2011",1263
"2490",38,"Gandaki","Tanahu","HHs2011",396
"2491",38,"Gandaki","Tanahu","HHs2011",1028
"2492",38,"Gandaki","Tanahu","HHs2011",3992
"2493",38,"Gandaki","Tanahu","HHs2011",1299
"2494",38,"Gandaki","Tanahu","HHs2011",2408
"2495",38,"Gandaki","Tanahu","HHs2011",4034
"2496",38,"Gandaki","Tanahu","HHs2011",1098
"2497",38,"Gandaki","Tanahu","HHs2011",844
"2498",38,"Gandaki","Tanahu","HHs2011",3056
"2499",38,"Gandaki","Tanahu","HHs2011",3476
"2500",38,"Gandaki","Tanahu","HHs2011",868
"2501",38,"Gandaki","Tanahu","HHs2011",1147
"2502",38,"Gandaki","Tanahu","HHs2011",2191
"2503",38,"Gandaki","Tanahu","HHs2011",356
"2504",38,"Gandaki","Tanahu","HHs2011",1125
"2505",1,"Mechi","Taplejung","HHs2011",491
"2506",1,"Mechi","Taplejung","HHs2011",693
"2507",1,"Mechi","Taplejung","HHs2011",457
"2508",1,"Mechi","Taplejung","HHs2011",260
"2509",1,"Mechi","Taplejung","HHs2011",734
"2510",1,"Mechi","Taplejung","HHs2011",396
"2511",1,"Mechi","Taplejung","HHs2011",501
"2512",1,"Mechi","Taplejung","HHs2011",297
"2513",1,"Mechi","Taplejung","HHs2011",118
"2514",1,"Mechi","Taplejung","HHs2011",526
"2515",1,"Mechi","Taplejung","HHs2011",480
"2516",1,"Mechi","Taplejung","HHs2011",417
"2517",1,"Mechi","Taplejung","HHs2011",339
"2518",1,"Mechi","Taplejung","HHs2011",449
"2519",8,"Koshi","Terhathum","HHs2011",443
"2520",8,"Koshi","Terhathum","HHs2011",807
"2521",8,"Koshi","Terhathum","HHs2011",475
"2522",8,"Koshi","Terhathum","HHs2011",616
"2523",8,"Koshi","Terhathum","HHs2011",701
"2524",8,"Koshi","Terhathum","HHs2011",758
"2525",8,"Koshi","Terhathum","HHs2011",504
"2526",19,"Janakpur","Sarlahi","HHs2011",642
"2527",8,"Koshi","Terhathum","HHs2011",682
"2528",8,"Koshi","Terhathum","HHs2011",568
"2529",8,"Koshi","Terhathum","HHs2011",535
"2530",8,"Koshi","Terhathum","HHs2011",919
"2531",19,"Janakpur","Sarlahi","HHs2011",1102
"2532",8,"Koshi","Terhathum","HHs2011",744
"2533",19,"Janakpur","Sarlahi","HHs2011",362
"2534",8,"Koshi","Terhathum","HHs2011",784
"2535",8,"Koshi","Terhathum","HHs2011",1690
"2536",8,"Koshi","Terhathum","HHs2011",671
"2537",8,"Koshi","Terhathum","HHs2011",830
"2538",8,"Koshi","Terhathum","HHs2011",472
"2539",8,"Koshi","Terhathum","HHs2011",900
"2540",8,"Koshi","Terhathum","HHs2011",1007
"2541",8,"Koshi","Terhathum","HHs2011",455
"2542",8,"Koshi","Terhathum","HHs2011",504
"2543",8,"Koshi","Terhathum","HHs2011",529
"2544",8,"Koshi","Terhathum","HHs2011",1111
"2545",19,"Janakpur","Sarlahi","HHs2011",1444
"2546",8,"Koshi","Terhathum","HHs2011",661
"2547",8,"Koshi","Terhathum","HHs2011",771
"2548",8,"Koshi","Terhathum","HHs2011",495
"2549",19,"Janakpur","Sarlahi","HHs2011",564
"2550",8,"Koshi","Terhathum","HHs2011",731
"2551",19,"Janakpur","Sarlahi","HHs2011",641
"2552",8,"Koshi","Terhathum","HHs2011",644
"2553",19,"Janakpur","Sarlahi","HHs2011",1140
"2554",19,"Janakpur","Sarlahi","HHs2011",2711
"2555",8,"Koshi","Terhathum","HHs2011",615
"2556",8,"Koshi","Terhathum","HHs2011",790
"2557",14,"Sagarmatha","Udayapur","HHs2011",1864
"2558",14,"Sagarmatha","Udayapur","HHs2011",15926
"2559",14,"Sagarmatha","Udayapur","HHs2011",2240
"2560",14,"Sagarmatha","Udayapur","HHs2011",3128
"2561",14,"Sagarmatha","Udayapur","HHs2011",1730
"2562",14,"Sagarmatha","Udayapur","HHs2011",756
"2563",14,"Sagarmatha","Udayapur","HHs2011",2355
"2564",14,"Sagarmatha","Udayapur","HHs2011",1451
"2565",14,"Sagarmatha","Udayapur","HHs2011",4178
"2566",14,"Sagarmatha","Udayapur","HHs2011",1065
"2567",14,"Sagarmatha","Udayapur","HHs2011",504
"2568",14,"Sagarmatha","Udayapur","HHs2011",562
"2569",14,"Sagarmatha","Udayapur","HHs2011",480
"2570",14,"Sagarmatha","Udayapur","HHs2011",416
"2571",14,"Sagarmatha","Udayapur","HHs2011",507
"2572",14,"Sagarmatha","Udayapur","HHs2011",656
"2573",14,"Sagarmatha","Udayapur","HHs2011",472
"2574",14,"Sagarmatha","Udayapur","HHs2011",431
"2575",14,"Sagarmatha","Udayapur","HHs2011",463
"2576",19,"Janakpur","Sarlahi","HHs2011",980
"2577",14,"Sagarmatha","Udayapur","HHs2011",446
"2578",14,"Sagarmatha","Udayapur","HHs2011",538
"2579",14,"Sagarmatha","Udayapur","HHs2011",635
"2580",14,"Sagarmatha","Udayapur","HHs2011",471
"2581",14,"Sagarmatha","Udayapur","HHs2011",706
"2582",14,"Sagarmatha","Udayapur","HHs2011",587
"2583",14,"Sagarmatha","Udayapur","HHs2011",807
"2584",19,"Janakpur","Sarlahi","HHs2011",1157
"2585",19,"Janakpur","Sarlahi","HHs2011",917
"2586",19,"Janakpur","Sarlahi","HHs2011",2163
"2587",19,"Janakpur","Sarlahi","HHs2011",3043
"2588",19,"Janakpur","Sarlahi","HHs2011",1283
"2589",19,"Janakpur","Sarlahi","HHs2011",914
"2590",19,"Janakpur","Sarlahi","HHs2011",778
"2591",19,"Janakpur","Sarlahi","HHs2011",1995
"2592",19,"Janakpur","Sarlahi","HHs2011",773
"2593",19,"Janakpur","Sarlahi","HHs2011",651
"2594",19,"Janakpur","Sarlahi","HHs2011",871
"2595",19,"Janakpur","Sarlahi","HHs2011",748
"2596",19,"Janakpur","Sarlahi","HHs2011",3868
"2597",19,"Janakpur","Sarlahi","HHs2011",2040
"2598",19,"Janakpur","Sarlahi","HHs2011",1086
"2599",19,"Janakpur","Sarlahi","HHs2011",1121
"2600",19,"Janakpur","Sarlahi","HHs2011",520
"2601",19,"Janakpur","Sarlahi","HHs2011",749
"2602",19,"Janakpur","Sarlahi","HHs2011",643
"2603",19,"Janakpur","Sarlahi","HHs2011",1163
"2604",19,"Janakpur","Sarlahi","HHs2011",1095
"2605",19,"Janakpur","Sarlahi","HHs2011",1808
"2606",19,"Janakpur","Sarlahi","HHs2011",610
"2607",19,"Janakpur","Sarlahi","HHs2011",1284
"2608",19,"Janakpur","Sarlahi","HHs2011",1528
"2609",19,"Janakpur","Sarlahi","HHs2011",1246
"2610",19,"Janakpur","Sarlahi","HHs2011",1671
"2611",19,"Janakpur","Sarlahi","HHs2011",754
"2612",19,"Janakpur","Sarlahi","HHs2011",2984
"2613",19,"Janakpur","Sarlahi","HHs2011",1452
"2614",19,"Janakpur","Sarlahi","HHs2011",1458
"2615",19,"Janakpur","Sarlahi","HHs2011",851
"2616",19,"Janakpur","Sarlahi","HHs2011",994
"2617",19,"Janakpur","Sarlahi","HHs2011",758
"2618",19,"Janakpur","Sarlahi","HHs2011",548
"2619",19,"Janakpur","Sarlahi","HHs2011",1951
"2620",19,"Janakpur","Sarlahi","HHs2011",652
"2621",19,"Janakpur","Sarlahi","HHs2011",1316
"2622",19,"Janakpur","Sarlahi","HHs2011",1240
"2623",19,"Janakpur","Sarlahi","HHs2011",2091
"2624",19,"Janakpur","Sarlahi","HHs2011",992
"2625",19,"Janakpur","Sarlahi","HHs2011",1516
"2626",19,"Janakpur","Sarlahi","HHs2011",622
"2627",19,"Janakpur","Sarlahi","HHs2011",1218
"2628",19,"Janakpur","Sarlahi","HHs2011",1016
"2629",19,"Janakpur","Sarlahi","HHs2011",793
"2630",19,"Janakpur","Sarlahi","HHs2011",1365
"2631",19,"Janakpur","Sarlahi","HHs2011",587
"2632",19,"Janakpur","Sarlahi","HHs2011",1212
"2633",19,"Janakpur","Sarlahi","HHs2011",951
"2634",19,"Janakpur","Sarlahi","HHs2011",1696
"2635",19,"Janakpur","Sarlahi","HHs2011",1882
"2636",19,"Janakpur","Sarlahi","HHs2011",1794
"2637",19,"Janakpur","Sarlahi","HHs2011",1876
"2638",19,"Janakpur","Sarlahi","HHs2011",1912
"2639",19,"Janakpur","Sarlahi","HHs2011",578
"2640",19,"Janakpur","Sarlahi","HHs2011",1247
"2641",19,"Janakpur","Sarlahi","HHs2011",1634
"2642",19,"Janakpur","Sarlahi","HHs2011",733
"2643",19,"Janakpur","Sarlahi","HHs2011",766
"2644",19,"Janakpur","Sarlahi","HHs2011",886
"2645",19,"Janakpur","Sarlahi","HHs2011",888
"2646",19,"Janakpur","Sarlahi","HHs2011",1460
"2647",19,"Janakpur","Sarlahi","HHs2011",813
"2648",19,"Janakpur","Sarlahi","HHs2011",1239
"2649",19,"Janakpur","Sarlahi","HHs2011",4433
"2650",19,"Janakpur","Sarlahi","HHs2011",3295
"2651",19,"Janakpur","Sarlahi","HHs2011",1129
"2652",19,"Janakpur","Sarlahi","HHs2011",751
"2653",19,"Janakpur","Sarlahi","HHs2011",1813
"2654",19,"Janakpur","Sarlahi","HHs2011",2814
"2655",19,"Janakpur","Sarlahi","HHs2011",4034
"2656",19,"Janakpur","Sarlahi","HHs2011",1033
"2657",19,"Janakpur","Sarlahi","HHs2011",637
"2658",19,"Janakpur","Sarlahi","HHs2011",582
"2659",19,"Janakpur","Sarlahi","HHs2011",1562
"2660",19,"Janakpur","Sarlahi","HHs2011",565
"2661",19,"Janakpur","Sarlahi","HHs2011",2231
"2662",19,"Janakpur","Sarlahi","HHs2011",2457
"2663",19,"Janakpur","Sarlahi","HHs2011",2593
"2664",19,"Janakpur","Sarlahi","HHs2011",1468
"2665",19,"Janakpur","Sarlahi","HHs2011",833
"2666",69,"Seti","Achham","HHs2011",982
"2667",69,"Seti","Achham","HHs2011",848
"2668",69,"Seti","Achham","HHs2011",994
"2669",69,"Seti","Achham","HHs2011",542
"2670",69,"Seti","Achham","HHs2011",651
"2671",69,"Seti","Achham","HHs2011",594
"2672",6,"Koshi","Sunsari","HHs2011",3013
"2673",69,"Seti","Achham","HHs2011",648
"2674",69,"Seti","Achham","HHs2011",356
"2675",69,"Seti","Achham","HHs2011",490
"2676",69,"Seti","Achham","HHs2011",710
"2677",69,"Seti","Achham","HHs2011",621
"2678",69,"Seti","Achham","HHs2011",509
"2679",69,"Seti","Achham","HHs2011",354
"2680",69,"Seti","Achham","HHs2011",368
"2681",69,"Seti","Achham","HHs2011",346
"2682",69,"Seti","Achham","HHs2011",286
"2683",69,"Seti","Achham","HHs2011",767
"2684",69,"Seti","Achham","HHs2011",445
"2685",69,"Seti","Achham","HHs2011",243
"2686",69,"Seti","Achham","HHs2011",820
"2687",69,"Seti","Achham","HHs2011",471
"2688",69,"Seti","Achham","HHs2011",367
"2689",69,"Seti","Achham","HHs2011",702
"2690",69,"Seti","Achham","HHs2011",241
"2691",69,"Seti","Achham","HHs2011",526
"2692",69,"Seti","Achham","HHs2011",372
"2693",69,"Seti","Achham","HHs2011",648
"2694",69,"Seti","Achham","HHs2011",607
"2695",67,"Seti","Bajura","HHs2011",700
"2696",69,"Seti","Achham","HHs2011",589
"2697",17,"Janakpur","Dhanusa","HHs2011",551
"2698",69,"Seti","Achham","HHs2011",562
"2699",33,"Narayani","Bara","HHs2011",700
"2700",69,"Seti","Achham","HHs2011",605
"2701",33,"Narayani","Bara","HHs2011",545
"2702",69,"Seti","Achham","HHs2011",777
"2703",17,"Janakpur","Dhanusa","HHs2011",1172
"2704",69,"Seti","Achham","HHs2011",792
"2705",24,"Bagmati","Kavrepalanchok","HHs2011",648
"2706",69,"Seti","Achham","HHs2011",1033
"2707",69,"Seti","Achham","HHs2011",725
"2708",69,"Seti","Achham","HHs2011",844
"2709",33,"Narayani","Bara","HHs2011",729
"2710",69,"Seti","Achham","HHs2011",328
"2711",69,"Seti","Achham","HHs2011",706
"2712",69,"Seti","Achham","HHs2011",509
"2713",69,"Seti","Achham","HHs2011",1348
"2714",24,"Bagmati","Kavrepalanchok","HHs2011",470
"2715",69,"Seti","Achham","HHs2011",833
"2716",24,"Bagmati","Kavrepalanchok","HHs2011",366
"2717",69,"Seti","Achham","HHs2011",705
"2718",69,"Seti","Achham","HHs2011",668
"2719",24,"Bagmati","Kavrepalanchok","HHs2011",752
