ID;Date;Respondent Organisation;Respondent position;Gender;District; compliance to quarantine restrictions;stigma;food and water in quarantine;trust in authorities;Trusting the Information;burial teams;safety and acceptance;access to health care;gender equality;surveillance teams;help lines;Ebola Response Making Progress;main reason people do not respect quarantine restrictions;main reason for non-compliance;main reason for compliance;complacency colleagues;complacency people;valued and appreciated;removal of checkpoints making fight against Ebola more difficult;removal of checkpoints makes...;welcomed in communities;people confident seeking medical help for non-Ebola illnesses;gender based violence (1-5);gender based violence (Y/N);Follow up to GBV;emotional stress;What is the highest stress factor?;corruption;communication activities ;feedback influencing oganization's actions;what else can be done to fight Ebola? (choose 3 options);;;;
GT_EbolaWorkersR8_172;04.03.2015;Child Fund;Staff;Male;Koinadugu;;;;;;;;;;;;4;Security not enforced;To benefit the community;5;;5;5;5;;2;5;5;;;3;;;;;;;;;
GT_EbolaWorkersR8_188;04.03.2015;Child Fund;Volunteer;Male;Bombali;;;;;;;;;;;;5;Security not enforced;To benefit the community;4;;5;5;5;;3;2;5;;;3;;;;;;;;;
GT_EbolaWorkersR8_189;04.03.2015;Child Fund;Volunteer;Female;Bombali;;;;;;;;;;;;4;Security not enforced;To benefit the community;5;;5;5;5;;2;4;4;;;4;;;;;;;;;
GT_EbolaWorkersR8_190;04.03.2015;Child Fund;Volunteer;Male;Bombali;;;;;;;;;;;;5;NFI needs not met;Enough food and water;5;;5;4;5;;1;4;5;;;2;;;;;;;;;
GT_EbolaWorkersR8_191;04.03.2015;Child Fund;Volunteer;Male;Kailahun;;;;;;;;;;;;5;Security not enforced;To benefit the community;5;;5;5;5;;2;5;5;;;3;;;;;;;;;
GT_EbolaWorkersR8_192;04.03.2015;Child Fund;Volunteer;Male;Bo;;;;;;;;;;;;5;Security not enforced;To benefit the community;5;;5;5;5;;2;5;5;;;3;;;;;;;;;
GT_EbolaWorkersR8_193;04.03.2015;Child Fund;BCC. Agent;Male;Koinadugu;;;;;;;;;;;;5;Security not enforced;To benefit the community;4;;4;4;4;;3;5;5;;;3;;;;;;;;;
GT_EbolaWorkersR8_203;04.03.2015;Child Fund;Staff;Male;Port loko;;;;;;;;;;;;5;Security not enforced;To benefit the community;5;;5;4;5;;3;4;5;;;4;;;;;;;;;
GT_EbolaWorkersR8_204;04.03.2015;Child Fund;Staff;Male;Western Area Urban;;;;;;;;;;;;5;NFI needs not met;Enough food and water;5;;5;5;5;;3;3;5;;;2;;;;;;;;;
GT_EbolaWorkersR8_205;04.03.2015;Child Fund;Staff;Female;Western Area Urban;;;;;;;;;;;;5;Security not enforced;To benefit the community;5;;5;5;5;;4;3;5;;;3;;;;;;;;;
GT_EbolaWorkersR8_206;04.03.2015;Child Fund;Staff;Male;Western Area Urban;;;;;;;;;;;;4;Security not enforced;To benefit the community;4;;4;4;4;;2;3;5;;;2;;;;;;;;;
GT_EbolaWorkersR8_207;04.03.2015;Child Fund;Staff;Male;Western Area Urban;;;;;;;;;;;;4;Security not enforced;To benefit the community;5;;5;5;5;;3;2;5;;;1;;;;;;;;;
GT_EbolaWorkersR8_208;04.03.2015;Child Fund;Staff;Male;Western Area Urban;;;;;;;;;;;;5;Food needs not met;Fear of losing quarantine rations;5;;5;5;5;;2;3;5;;;2;;;;;;;;;
GT_EbolaWorkersR8_209;04.03.2015;Child Fund;Staff;Male;Western Area Urban;;;;;;;;;;;;4;Security not enforced;To benefit the community;5;;5;4;5;;1;3;4;;;2;;;;;;;;;
GT_EbolaWorkersR8_211;04.03.2015;Child Fund;Staff;Male;Western Area Urban;;;;;;;;;;;;5;Security not enforced;To benefit the community;5;;5;5;5;;2;3;5;;;3;;;;;;;;;
GT_EbolaWorkersR8_212;04.03.2015;Child Fund;Staff;Male;Western Area Urban;;;;;;;;;;;;5;Security not enforced;To benefit the community;5;;4;4;4;;3;3;5;;;3;;;;;;;;;
GT_EbolaWorkersR8_213;04.03.2015;Child Fund;Staff;Male;Western Area Urban;;;;;;;;;;;;5;Food needs not met;Fear of losing quarantine rations;4;;5;5;5;;3;3;5;;;4;;;;;;;;;
GT_EbolaWorkersR8_215;04.03.2015;Child Fund;Staff;Male;Bombali;;;;;;;;;;;;4;Security not enforced;To benefit the community;5;;5;5;5;;4;3;4;;;3;;;;;;;;;
GT_EbolaWorkersR8_216;04.03.2015;Child Fund;Staff;Male;Bombali;;;;;;;;;;;;5;Security not enforced;To benefit the community;5;;5;5;5;;2;4;5;;;2;;;;;;;;;
GT_EbolaWorkersR8_217;04.03.2015;Child Fund;Staff;Female;Western Area Urban;;;;;;;;;;;;5;Security not enforced;To benefit the community;5;;5;5;5;;3;3;5;;;1;;;;;;;;;
GT_EbolaWorkersR8_218;04.03.2015;Child Fund;Staff;Female;Bombali;;;;;;;;;;;;5;Security not enforced;To benefit the community;5;;4;4;4;;2;3;5;;;3;;;;;;;;;
GT_EbolaWorkersR8_220;04.03.2015;Child Fund;Staff;Male;Bombali;;;;;;;;;;;;5;Security not enforced;To benefit the community;5;;5;5;5;;2;3;5;;;2;;;;;;;;;
GT_EbolaWorkersR8_221;04.03.2015;Child Fund;Staff;Male;Western Area Urban;;;;;;;;;;;;4;Security not enforced;To benefit the community;5;;5;5;5;;2;3;4;;;3;;;;;;;;;
GT_EbolaWorkersR8_222;04.03.2015;Child Fund;Staff;Male;Bombali;;;;;;;;;;;;4;Security not enforced;To benefit the community;5;;5;4;5;;3;3;5;;;3;;;;;;;;;
GT_EbolaWorkersR8_224;04.03.2015;Child Fund;Staff;Female;Port loko;;;;;;;;;;;;4;NFI needs not met;High security;5;;4;4;4;;3;3;5;;;4;;;;;;;;;
GT_EbolaWorkersR8_226;04.03.2015;Child Fund;Staff;Male;Western Area Urban;;;;;;;;;;;;5;Food needs not met;Fear of losing quarantine rations;5;;5;5;5;;2;4;5;;;3;;;;;;;;;
GT_EbolaWorkersR8_227;04.03.2015;Child Fund;Staff;Male;Bombali;;;;;;;;;;;;5;Security not enforced;To benefit the community;5;;5;5;5;;3;3;4;;;2;;;;;;;;;
GT_EbolaWorkersR8_228;04.03.2015;Child Fund;Staff;Male;Western Area Urban;;;;;;;;;;;;4;Security not enforced;To benefit the community;5;;5;5;5;;2;4;5;;;1;;;;;;;;;
GT_EbolaWorkersR8_229;04.03.2015;Child Fund;Staff;Female;Western Area Urban;;;;;;;;;;;;4;NFI needs not met;Enough food and water;5;;5;5;5;;1;3;5;;;2;;;;;;;;;
GT_EbolaWorkersR8_230;04.03.2015;Child Fund;Staff;Male;Western Area Urban;;;;;;;;;;;;5;Security not enforced;To benefit the community;5;;4;4;4;;2;3;5;;;2;;;;;;;;;
GT_EbolaWorkersR8_231;04.03.2015;Child Fund;Staff;Male;Bombali;;;;;;;;;;;;5;Security not enforced;To benefit the community;4;;5;5;5;;4;2;5;;;3;;;;;;;;;
GT_EbolaWorkersR8_232;04.03.2015;Child Fund;Staff;Male;Bombali;;;;;;;;;;;;5;Food needs not met;Fear of losing quarantine rations;5;;5;4;5;;3;3;5;;;3;;;;;;;;;
GT_EbolaWorkersR8_233;04.03.2015;Child Fund;Staff;Male;Bombali;;;;;;;;;;;;4;Security not enforced;To benefit the community;5;;5;5;4;;3;3;4;;;3;;;;;;;;;
GT_EbolaWorkersR8_234;04.03.2015;Child Fund;Staff;Male;Bombali;;;;;;;;;;;;4;Security not enforced;To benefit the community;5;;5;5;5;;3;3;5;;;4;;;;;;;;;
GT_EbolaWorkersR8_235;04.03.2015;Child Fund;Staff;Male;Koinadugu;;;;;;;;;;;;5;Security not enforced;To benefit the community;5;;5;5;5;;4;5;5;;;2;;;;;;;;;
GT_EbolaWorkersR8_236;04.03.2015;Child Fund;Staff;Female;Western Area Urban;;;;;;;;;;;;5;Security not enforced;To benefit the community;4;;5;5;5;;4;3;5;;;2;;;;;;;;;
GT_EbolaWorkersR8_237;04.03.2015;Child Fund;Staff;Male;Western Area Urban;;;;;;;;;;;;5;Security not enforced;To benefit the community;5;;5;5;5;;2;3;5;;;1;;;;;;;;;
GT_EbolaWorkersR8_238;04.03.2015;Child Fund;Staff;Male;Bombali;;;;;;;;;;;;5;Food needs not met;Fear of losing quarantine rations;5;;5;4;5;;1;3;4;;;2;;;;;;;;;
GT_EbolaWorkersR8_239;04.03.2015;Child Fund;Staff;Male;Bombali;;;;;;;;;;;;5;Security not enforced;To benefit the community;5;;5;5;4;;2;4;5;;;2;;;;;;;;;
GT_EbolaWorkersR8_240;04.03.2015;Child Fund;Staff;Male;Bombali;;;;;;;;;;;;4;Security not enforced;To benefit the community;5;;5;5;5;;2;3;5;;;3;;;;;;;;;
GT_EbolaWorkersR8_241;04.03.2015;Child Fund;Staff;Female;Bombali;;;;;;;;;;;;4;Security not enforced;To benefit the community;5;;4;4;4;;3;3;5;;;3;;;;;;;;;
GT_EbolaWorkersR8_242;04.03.2015;Child Fund;Staff;Male;Bombali;;;;;;;;;;;;5;Security not enforced;To benefit the community;4;;5;5;5;;3;4;5;;;3;;;;;;;;;
GT_EbolaWorkersR8_243;04.03.2015;Child Fund;Staff;Male;Koinadugu;;;;;;;;;;;;4;Security not enforced;To benefit the community;5;;5;5;5;;3;5;5;;;4;;;;;;;;;
GT_EbolaWorkersR8_244;04.03.2015;Child Fund;Staff;Male;Bombali;;;;;;;;;;;;5;Security not enforced;To benefit the community;5;;5;4;5;;4;3;4;;;2;;;;;;;;;
GT_EbolaWorkersR8_245;04.03.2015;Child Fund;Staff;Male;Bombali;;;;;;;;;;;;5;Security not enforced;To benefit the community;5;;5;5;5;;2;3;5;;;3;;;;;;;;;
GT_EbolaWorkersR8_246;04.03.2015;Child Fund;Staff;Male;Bombali;;;;;;;;;;;;5;Food needs not met;Fear of losing quarantine rations;5;;5;5;5;;3;4;5;;;2;;;;;;;;;
GT_EbolaWorkersR8_247;04.03.2015;Child Fund;Staff;Male;Bombali;;;;;;;;;;;;4;Security not enforced;To benefit the community;5;;4;4;4;;2;3;5;;;1;;;;;;;;;
GT_EbolaWorkersR8_277;04.03.2015;Child Fund;Monitor;Male;Western Area Rural;;;;;;;;;;;;5;Security not enforced;To benefit the community;4;;5;5;5;;3;4;5;;;3;;;;;;;;;
GT_EbolaWorkersR8_278;04.03.2015;Child Fund;Warehouse Officer;Female;Western Area Rural;;;;;;;;;;;;4;Security not enforced;To benefit the community;5;;5;4;5;;3;3;5;;;4;;;;;;;;;
GT_EbolaWorkersR8_279;04.03.2015;Child Fund;Asst M&E Officer;Male;Western Area Urban;;;;;;;;;;;;5;Food needs not met;Fear of losing quarantine rations;5;;5;5;5;;3;4;4;;;2;;;;;;;;;
GT_EbolaWorkersR8_280;04.03.2015;Child Fund;Technical Officer;Male;Koinadugu;;;;;;;;;;;;5;Security not enforced;To benefit the community;5;;5;5;5;;2;5;5;;;3;;;;;;;;;
GT_EbolaWorkersR8_281;04.03.2015;Child Fund;Area Manager;Male;Bombali;;;;;;;;;;;;5;Security not enforced;To benefit the community;5;;5;5;3;;5;4;5;;;3;;;;;;;;;
GT_EbolaWorkersR8_282;04.03.2015;Child Fund;Project Assistant;Male;Koinadugu;;;;;;;;;;;;4;NFI needs not met;Enough food and water;5;;4;4;4;;3;5;5;;;3;;;;;;;;;
GT_EbolaWorkersR8_283;04.03.2015;Child Fund;Care Giver;Female;Port loko;;;;;;;;;;;;4;Security not enforced;To benefit the community;4;;5;5;5;;2;3;5;;;4;;;;;;;;;
GT_EbolaWorkersR8_284;04.03.2015;Child Fund;Care Giver;Female;Port loko;;;;;;;;;;;;5;Security not enforced;To benefit the community;5;;5;5;5;;3;4;5;;;2;;;;;;;;;
GT_EbolaWorkersR8_285;04.03.2015;Child Fund;Care Giver;Female;Port Loko;;;;;;;;;;;;4;Security not enforced;To benefit the community;5;;5;4;5;;4;3;4;;;3;;;;;;;;;
GT_EbolaWorkersR8_286;04.03.2015;Child Fund;Volunteer;Female;Bombali;;;;;;;;;;;;5;Security not enforced;To benefit the community;5;;5;5;5;;4;3;5;;;1;;;;;;;;;
GT_EbolaWorkersR8_305;04.03.2015;Cotton Tree Foundation ;PMEL Coordinator ;Male;Port Loko;;;;;;;;;;;;4;Security not enforced;To benefit the community;5;;5;4;4;;3;5;5;;;1;;;;;;;;;
GT_EbolaWorkersR8_306;04.03.2015;Cotton Tree Foundation ;Education Assistant;Male;Port Loko;;;;;;;;;;;;5;Security not enforced;To benefit the community;5;;5;5;5;;1;3;5;;;3;;;;;;;;;
GT_EbolaWorkersR8_307;04.03.2015;Cotton Tree Foundation ;Education Manager;Male;Port Loko;;;;;;;;;;;;5;Security not enforced;To benefit the community;5;;4;5;4;;2;4;5;;;3;;;;;;;;;
GT_EbolaWorkersR8_308;04.03.2015;DESAL;Admin officer;Male;Bombali;;;;;;;;;;;;5;Food needs not met;Fear of losing quarantine rations;4;;5;5;5;;2;3;5;;;3;;;;;;;;;
GT_EbolaWorkersR8_309;04.03.2015;DESAL;project officer;Male;Bombali;;;;;;;;;;;;4;Security not enforced;To benefit the community;5;;5;4;3;;3;4;5;;;4;;;;;;;;;
GT_EbolaWorkersR8_310;04.03.2015;DESAL;Field Officer;Male;Bombali;;;;;;;;;;;;4;Security not enforced;To benefit the community;5;;4;4;5;;3;5;4;;;2;;;;;;;;;
GT_EbolaWorkersR8_311;04.03.2015;DESAL;Field Assistant;Female;Bombali;;;;;;;;;;;;5;NFI needs not met;Enough food and water;5;;5;4;5;;3;;5;;;3;;;;;;;;;
GT_EbolaWorkersR8_56;04.03.2015;DFID;Volunteer;Male;Moyamba;;;;;;;;;;;;5;Security not enforced;To benefit the community;5;;5;5;5;;2;4;5;;;4;;;;;;;;;
GT_EbolaWorkersR8_57;04.03.2015;DFID;Volunteer;Female;Moyamba;;;;;;;;;;;;5;Food needs not met;Fear of losing quarantine rations;5;;5;4;3;;1;5;4;;;2;;;;;;;;;
GT_EbolaWorkersR8_120;04.03.2015;DFID;Volunteer;Female;Moyamba;;;;;;;;;;;;4;Security not enforced;To benefit the community;5;;4;4;4;;2;5;4;;;2;;;;;;;;;
GT_EbolaWorkersR8_121;04.03.2015;DFID;Volunteer;Male;Moyamba;;;;;;;;;;;;5;Security not enforced;To benefit the community;5;;5;5;5;;3;5;4;;;3;;;;;;;;;
GT_EbolaWorkersR8_137;04.03.2015;DFID;Volunteer;Male;Moyamba;;;;;;;;;;;;4;Security not enforced;To benefit the community;5;;5;5;5;;3;5;5;;;2;;;;;;;;;
GT_EbolaWorkersR8_138;04.03.2015;DFID;Volunteer;Male;Moyamba;;;;;;;;;;;;5;Food needs not met;Fear of losing quarantine rations;5;;5;5;5;;4;5;5;;;1;;;;;;;;;
GT_EbolaWorkersR8_141;04.03.2015;DFID;Volunteer;Male;Moyamba;;;;;;;;;;;;5;Security not enforced;To benefit the community;5;;5;4;5;;2;5;5;;;3;;;;;;;;;
GT_EbolaWorkersR8_142;04.03.2015;DFID;Volunteer;Male;Port Loko;;;;;;;;;;;;5;Security not enforced;To benefit the community;5;;4;4;5;;1;3;4;;;3;;;;;;;;;
GT_EbolaWorkersR8_145;04.03.2015;DFID;Volunteer;Male;Moyamba;;;;;;;;;;;;5;Security not enforced;To benefit the community;5;;5;5;5;;3;5;4;;;2;;;;;;;;;
GT_EbolaWorkersR8_140;04.03.2015;IRC;Care Giver;Female;Port loko;;;;;;;;;;;;5;Security not enforced;To benefit the community;4;;5;5;5;;3;4;5;;;2;;;;;;;;;
GT_EbolaWorkersR8_302;04.03.2015;KADDRO;Field Officer;Female;Kambia;;;;;;;;;;;;4;Food needs not met;Fear of losing quarantine rations;4;;5;5;5;;4;5;5;;;2;;;;;;;;;
GT_EbolaWorkersR8_303;04.03.2015;KADDRO;Field Officer;Male;Kambia;;;;;;;;;;;;4;Security not enforced;To benefit the community;5;;5;5;4;;2;4;5;;;3;;;;;;;;;
GT_EbolaWorkersR8_304;04.03.2015;KADDRO;Volunteer;Male;Kambia;;;;;;;;;;;;5;Security not enforced;To benefit the community;5;;5;5;5;;3;3;4;;;2;;;;;;;;;
GT_EbolaWorkersR8_301;04.03.2015;KADDRO;Field Officer;Female;Kambia;;;;;;;;;;;;5;Security not enforced;To benefit the community;5;;4;4;4;;3;3;5;;;4;;;;;;;;;
GT_EbolaWorkersR8_312;04.03.2015;MEWODA;Field Supervisor;Female;Bombali;;;;;;;;;;;;5;Security not enforced;To benefit the community;5;;5;4;4;;2;3;4;;;1;;;;;;;;;
GT_EbolaWorkersR8_313;04.03.2015;MEWODA;Field Supervisor;Male;Bombali;;;;;;;;;;;;4;Security not enforced;To benefit the community;4;;4;4;5;;3;4;5;;;2;;;;;;;;;
GT_EbolaWorkersR8_314;04.03.2015;MEWODA;Field Supervisor;Male;Bombali;;;;;;;;;;;;4;Security not enforced;To benefit the community;5;;4;4;4;;2;3;5;;;1;;;;;;;;;
GT_EbolaWorkersR8_315;04.03.2015;MEWODA;Field Supervisor;Male;Bombali;;;;;;;;;;;;5;Food needs not met;Fear of losing quarantine rations;5;;4;4;5;;1;3;4;;;2;;;;;;;;;
GT_EbolaWorkersR8_34;04.03.2015;MOPADA;Staff;Male;Pujehun;;;;;;;;;;;;5;Security not enforced;To benefit the community;5;;5;5;5;;4;5;5;;;3;;;;;;;;;
GT_EbolaWorkersR8_293;04.03.2015;MOVE-SL;PROGRAMME OFFICER;Male;Bombali;;;;;;;;;;;;5;Security not enforced;To benefit the community;5;;4;4;4;;4;3;5;;;2;;;;;;;;;
GT_EbolaWorkersR8_294;04.03.2015;MOVE-SL;PROJECT OFFICER;Female;Bombali;;;;;;;;;;;;5;NFI needs not met;High security;4;;5;5;5;;2;5;5;;;3;;;;;;;;;
GT_EbolaWorkersR8_295;04.03.2015;MOVE-SL;REGIONAL COORDINATOR;Male;Bombali;;;;;;;;;;;;5;Security not enforced;To benefit the community;5;;5;5;5;;3;5;5;;;2;;;;;;;;;
GT_EbolaWorkersR8_291;04.03.2015;Network movement for justice and democracy;Programme Director;Male;Bombali;;;;;;;;;;;;5;Food needs not met;Fear of losing quarantine rations;5;;5;5;5;;3;3;5;;;3;;;;;;;;;
GT_EbolaWorkersR8_248;04.03.2015;Oxfam;Staff;Male;Port loko;;;;;;;;;;;;5;Security not enforced;To benefit the community;5;;5;5;5;;2;3;5;;;4;;;;;;;;;
GT_EbolaWorkersR8_249;04.03.2015;Oxfam;Staff;Male;Port loko;;;;;;;;;;;;4;Security not enforced;To benefit the community;5;;5;5;5;;2;3;4;;;2;;;;;;;;;
GT_EbolaWorkersR8_250;04.03.2015;Oxfam;Staff;Male;Port loko;;;;;;;;;;;;5;Security not enforced;To benefit the community;5;;5;4;5;;3;3;5;;;3;;;;;;;;;
GT_EbolaWorkersR8_251;04.03.2015;Oxfam;Staff;Male;Port loko;;;;;;;;;;;;4;Security not enforced;To benefit the community;5;;5;5;5;;3;4;5;;;3;;;;;;;;;
GT_EbolaWorkersR8_252;04.03.2015;Oxfam;Staff;Male;Port loko;;;;;;;;;;;;4;Food needs not met;Fear of losing quarantine rations;5;;4;4;4;;3;3;5;;;3;;;;;;;;;
GT_EbolaWorkersR8_253;04.03.2015;Oxfam;Staff;Female;Port loko;;;;;;;;;;;;5;Security not enforced;To benefit the community;4;;5;5;5;;4;3;5;;;4;;;;;;;;;
GT_EbolaWorkersR8_254;04.03.2015;Oxfam;Staff;Male;Port loko;;;;;;;;;;;;4;Security not enforced;To benefit the community;5;;5;5;5;;2;3;5;;;2;;;;;;;;;
GT_EbolaWorkersR8_255;04.03.2015;Oxfam;Staff;Male;Port loko;;;;;;;;;;;;5;NFI needs not met;High security;5;;5;5;5;;3;3;4;;;3;;;;;;;;;
GT_EbolaWorkersR8_256;04.03.2015;Oxfam;Staff;Female;Port loko;;;;;;;;;;;;5;Security not enforced;To benefit the community;5;;5;5;4;;2;3;5;;;2;;;;;;;;;
GT_EbolaWorkersR8_257;04.03.2015;Oxfam;Staff;Male;Port loko;;;;;;;;;;;;5;Security not enforced;To benefit the community;5;;5;4;5;;2;3;5;;;1;;;;;;;;;
GT_EbolaWorkersR8_258;04.03.2015;Oxfam;Staff;Male;Port loko;;;;;;;;;;;;5;Security not enforced;To benefit the community;5;;5;5;5;;3;4;5;;;2;;;;;;;;;
GT_EbolaWorkersR8_259;04.03.2015;Oxfam;Staff;Male;Port loko;;;;;;;;;;;;5;Food needs not met;Fear of losing quarantine rations;4;;4;4;4;;4;3;5;;;2;;;;;;;;;
GT_EbolaWorkersR8_260;04.03.2015;Oxfam;Staff;Male;Western Area Urban;;;;;;;;;;;;4;Security not enforced;To benefit the community;5;;5;5;5;;3;3;5;;;3;;;;;;;;;
GT_EbolaWorkersR8_261;04.03.2015;Oxfam;Staff;Male;Western Area Urban;;;;;;;;;;;;5;Security not enforced;To benefit the community;5;;5;4;5;;4;3;5;;;3;;;;;;;;;
GT_EbolaWorkersR8_262;04.03.2015;Oxfam;Staff;Female;Western Area Urban;;;;;;;;;;;;4;Security not enforced;To benefit the community;5;;5;5;5;;2;3;4;;;3;;;;;;;;;
GT_EbolaWorkersR8_263;04.03.2015;Oxfam;Staff;Male;Western Area Urban;;;;;;;;;;;;4;Security not enforced;To benefit the community;5;;5;5;4;;3;3;5;;;4;;;;;;;;;
GT_EbolaWorkersR8_264;04.03.2015;Oxfam;Staff;Male;Koinadugu;;;;;;;;;;;;5;Security not enforced;To benefit the community;5;;4;4;4;;1;5;5;;;3;;;;;;;;;
GT_EbolaWorkersR8_265;04.03.2015;Oxfam;Staff;Male;Koinadugu;;;;;;;;;;;;5;Security not enforced;To benefit the community;4;;5;5;5;;2;5;5;;;2;;;;;;;;;
GT_EbolaWorkersR8_266;04.03.2015;Oxfam;Staff;Male;Koinadugu;;;;;;;;;;;;5;Security not enforced;To benefit the community;5;;5;5;5;;2;5;5;;;1;;;;;;;;;
GT_EbolaWorkersR8_267;04.03.2015;Oxfam;Staff;Female;Bombali;;;;;;;;;;;;4;Security not enforced;To benefit the community;5;;5;4;5;;3;4;4;;;2;;;;;;;;;
GT_EbolaWorkersR8_268;04.03.2015;Oxfam;Staff;Male;Bombali;;;;;;;;;;;;4;Food needs not met;Fear of losing quarantine rations;5;;5;5;5;;3;3;5;;;2;;;;;;;;;
GT_EbolaWorkersR8_269;04.03.2015;Oxfam;Staff;Male;Bombali;;;;;;;;;;;;4;Security not enforced;To benefit the community;5;;5;5;5;;3;4;5;;;3;;;;;;;;;
GT_EbolaWorkersR8_270;04.03.2015;Oxfam;Staff;Male;Bombali;;;;;;;;;;;;4;Security not enforced;To benefit the community;5;;4;4;4;;4;4;5;;;3;;;;;;;;;
GT_EbolaWorkersR8_271;04.03.2015;Oxfam;Staff;Male;Bombali;;;;;;;;;;;;5;Security not enforced;To benefit the community;4;;5;5;5;;2;3;5;;;3;;;;;;;;;
GT_EbolaWorkersR8_30;04.03.2015;PDNW;Staff;Male;Pujehun;;;;;;;;;;;;5;Food needs not met;Fear of losing quarantine rations;5;;4;4;4;;2;5;5;;;1;;;;;;;;;
GT_EbolaWorkersR8_2;04.03.2015;Plan Int'I;Staff;Female;Western Area Urban;;;;;;;;;;;;4;Security not enforced;To benefit the community;4;;4;5;4;;3;3;4;;;2;;;;;;;;;
GT_EbolaWorkersR8_6;04.03.2015;Plan Int'I;Staff;Male;Kailahun;;;;;;;;;;;;5;Security not enforced;To benefit the community;5;;5;5;3;;2;3;4;;;4;;;;;;;;;
GT_EbolaWorkersR8_58;04.03.2015;Plan Int'I;Volunteer;Male;Bombali;;;;;;;;;;;;5;Security not enforced;To benefit the community;5;;5;5;5;;2;3;5;;;3;;;;;;;;;
GT_EbolaWorkersR8_59;04.03.2015;Plan Int'I;Volunteer;Female;Port Loko;;;;;;;;;;;;5;Security not enforced;To benefit the community;5;;5;5;5;;2;4;5;;;2;;;;;;;;;
GT_EbolaWorkersR8_60;04.03.2015;Plan Int'I;Volunteer;Male;Bombali;;;;;;;;;;;;4;Security not enforced;To benefit the community;4;;4;5;4;;3;4;5;;;2;;;;;;;;;
GT_EbolaWorkersR8_61;04.03.2015;Plan Int'I;Volunteer;Male;Bombali;;;;;;;;;;;;5;Security not enforced;To benefit the community;5;;5;5;5;;3;4;5;;;2;;;;;;;;;
GT_EbolaWorkersR8_62;04.03.2015;Plan Int'I;Volunteer;Male;Bombali;;;;;;;;;;;;5;Food needs not met;Fear of losing quarantine rations;5;;5;5;5;;4;4;5;;;3;;;;;;;;;
GT_EbolaWorkersR8_63;04.03.2015;Plan Int'I;Volunteer;Male;Bombali;;;;;;;;;;;;5;Security not enforced;To benefit the community;5;;5;4;5;;2;3;4;;;3;;;;;;;;;
GT_EbolaWorkersR8_64;04.03.2015;Plan Int'I;Volunteer;Male;Port Loko;;;;;;;;;;;;5;Security not enforced;To benefit the community;5;;5;5;3;;3;4;5;;;3;;;;;;;;;
GT_EbolaWorkersR8_65;04.03.2015;Plan Int'I;Staff;Male;Port Loko;;;;;;;;;;;;5;Security not enforced;To benefit the community;5;;5;5;5;;2;4;5;;;4;;;;;;;;;
GT_EbolaWorkersR8_66;04.03.2015;Plan Int'I;Staff;Male;Bombali;;;;;;;;;;;;4;Security not enforced;To benefit the community;5;;5;5;5;;1;4;5;;;2;;;;;;;;;
GT_EbolaWorkersR8_67;04.03.2015;Plan Int'I;Staff;Male;Moyamba;;;;;;;;;;;;4;Security not enforced;To benefit the community;4;;4;5;4;;2;5;5;;;3;;;;;;;;;
GT_EbolaWorkersR8_68;04.03.2015;Plan Int'I;Staff;Male;Western Area Urban;;;;;;;;;;;;5;Security not enforced;To benefit the community;5;;4;4;4;;2;4;5;;;2;;;;;;;;;
GT_EbolaWorkersR8_69;04.03.2015;Plan Int'I;Staff;Male;Kailahun;;;;;;;;;;;;4;Food needs not met;Fear of losing quarantine rations;5;;5;5;5;;3;4;5;;;1;;;;;;;;;
GT_EbolaWorkersR8_70;04.03.2015;Plan Int'I;Staff;Female;Kailahun;;;;;;;;;;;;5;Security not enforced;To benefit the community;5;;5;4;5;;3;5;4;;;3;;;;;;;;;
GT_EbolaWorkersR8_71;04.03.2015;Plan Int'I;Staff;Male;Kailahun;;;;;;;;;;;;5;Security not enforced;To benefit the community;5;;5;5;5;;3;5;4;;;4;;;;;;;;;
GT_EbolaWorkersR8_72;04.03.2015;Plan Int'I;Staff;Male;Moyamba;;;;;;;;;;;;5;Security not enforced;To benefit the community;5;;5;5;5;;4;5;5;;;2;;;;;;;;;
GT_EbolaWorkersR8_73;04.03.2015;Plan Int'I;Staff;Male;Moyamba;;;;;;;;;;;;4;NFI needs not met;High security;5;;4;4;4;;2;5;5;;;3;;;;;;;;;
GT_EbolaWorkersR8_74;04.03.2015;Plan Int'I;Staff;Male;Port Loko;;;;;;;;;;;;4;Security not enforced;To benefit the community;4;;5;5;5;;3;4;5;;;3;;;;;;;;;
GT_EbolaWorkersR8_81;04.03.2015;Plan Int'I;Staff;Male;Koinadugu;;;;;;;;;;;;4;Security not enforced;To benefit the community;5;;5;5;5;;4;5;5;;;2;;;;;;;;;
GT_EbolaWorkersR8_82;04.03.2015;Plan Int'I;Staff;Male;Bombali;;;;;;;;;;;;5;Security not enforced;To benefit the community;5;;5;5;4;;4;5;5;;;2;;;;;;;;;
GT_EbolaWorkersR8_83;04.03.2015;Plan Int'I;Staff;Male;Western Area Urban;;;;;;;;;;;;5;Security not enforced;To benefit the community;4;;5;5;5;;2;3;5;;;3;;;;;;;;;
GT_EbolaWorkersR8_104;04.03.2015;Plan Int'I;Staff;Female;Port loko;;;;;;;;;;;;4;Security not enforced;To benefit the community;5;;5;5;5;;1;4;5;;;3;;;;;;;;;
GT_EbolaWorkersR8_105;04.03.2015;Plan Int'I;Staff;Male;Port loko;;;;;;;;;;;;5;Security not enforced;To benefit the community;5;;5;5;5;;2;4;5;;;4;;;;;;;;;
